source_kind,graph_id,family,pair,contract_type,scenario,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,ok,source_path
random_analysis,random_v1_116,random_v1,E->A|evm|fund:ea,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
random_analysis,random_v1_117,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1744528,88906,88906,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,B->F|evm|fund:bf,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285274,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1652856,84598,84598,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1561268,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,E->F|evm|fund:ef,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,F->G|evm|fund:fg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_117,random_v1,G->A|evm|fund:ga,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193626,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv
random_analysis,random_v1_119,random_v1,B->A|evm|fund:ba,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100975,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv
random_analysis,random_v1_119,random_v1,B->C|evm|fund:bc,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146787,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv
random_analysis,random_v1_119,random_v1,B->D|evm|fund:bd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv
random_analysis,random_v1_119,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv
random_analysis,random_v1_119,random_v1,D->A|evm|fund:da,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_119/analysis.csv
random_analysis,random_v1_12,random_v1,B->C|evm|fund:bc,CTLCOnly,pair_summary,2,2,1,multi-level,True,False,1,1330706,77013,134123,112508,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,B->D|evm|fund:bd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1169711,76989,76989,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1169723,77013,77013,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,C->E|evm|fund:ce,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146811,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,D->B|evm|fund:db,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1192623,81164,81164,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,D->E|evm|fund:de,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146811,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,E->F|evm|fund:ef,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68735,68735,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_12,random_v1,F->A|evm|fund:fa,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_12/analysis.csv
random_analysis,random_v1_121,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1469572,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv
random_analysis,random_v1_121,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv
random_analysis,random_v1_121,random_v1,D->A|evm|fund:da,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_121/analysis.csv
random_analysis,random_v1_122,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331086,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv
random_analysis,random_v1_122,random_v1,B->E|evm|fund:be,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv
random_analysis,random_v1_122,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv
random_analysis,random_v1_122,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv
random_analysis,random_v1_122,random_v1,E->A|evm|fund:ea,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_122/analysis.csv
random_analysis,random_v1_124,random_v1,B->A|evm|fund:ba,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193614,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_124,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1446177,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_124,random_v1,B->D|evm|fund:bd,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1377429,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_124,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1377441,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_124,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1308693,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_124,random_v1,E->A|evm|fund:ea,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1239957,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_124/analysis.csv
random_analysis,random_v1_126,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,4,2,multi-level+multi-option,True,True,1,1470207,71641,128885,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv
random_analysis,random_v1_126,random_v1,C->A|evm|fund:ca,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv
random_analysis,random_v1_126,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv
random_analysis,random_v1_126,random_v1,D->A|evm|fund:da,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv
random_analysis,random_v1_126,random_v1,D->C|evm|fund:dc,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_126/analysis.csv
random_analysis,random_v1_128,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285262,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv
random_analysis,random_v1_128,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv
random_analysis,random_v1_128,random_v1,D->A|evm|fund:da,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_128/analysis.csv
random_analysis,random_v1_129,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1422734,88906,88906,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,B->F|evm|fund:bf,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146787,72862,72862,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1376922,84598,84598,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331098,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,E->F|evm|fund:ef,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146811,72862,72862,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,F->G|evm|fund:fg,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_129,random_v1,G->A|evm|fund:ga,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100975,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_129/analysis.csv
random_analysis,random_v1_130,random_v1,B->C|evm|fund:bc,CTLCOnly,pair_summary,2,2,1,multi-level,True,False,1,1330718,77013,134123,112508,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,B->E|evm|fund:be,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146799,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,B->F|evm|fund:bf,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,2,2,1,multi-level,True,False,1,1330730,77013,134123,112508,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,C->E|evm|fund:ce,CTLCOnly,pair_summary,2,2,1,multi-level,True,False,1,1284906,72874,129972,112508,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,D->E|evm|fund:de,CTLCOnly,pair_summary,2,2,1,multi-level,True,False,1,1284906,72874,129972,112508,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,E->B|evm|fund:eb,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146799,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,E->F|evm|fund:ef,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68735,68735,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_130,random_v1,F->A|evm|fund:fa,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_130/analysis.csv
random_analysis,random_v1_132,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,5,4,multi-level+multi-option,True,True,1,1676946,71641,133204,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_132,random_v1,C->A|evm|fund:ca,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_132,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1469560,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_132,random_v1,D->C|evm|fund:dc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239438,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_132,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239450,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_132,random_v1,E->A|evm|fund:ea,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_132/analysis.csv
random_analysis,random_v1_133,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1469572,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv
random_analysis,random_v1_133,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239450,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv
random_analysis,random_v1_133,random_v1,D->A|evm|fund:da,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193638,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_133/analysis.csv
random_analysis,random_v1_136,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,4,2,multi-level+multi-option,True,True,1,1745163,84598,141843,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,2,4,2,multi-level+multi-option,True,True,1,1653503,80267,137535,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,2,4,2,multi-level+multi-option,True,True,1,1561867,75948,133192,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,E->F|evm|fund:ef,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,E->G|evm|fund:eg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,F->E|evm|fund:fe,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285274,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,F->G|evm|fund:fg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_136,random_v1,G->A|evm|fund:ga,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193626,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv
random_analysis,random_v1_139,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,3,2,multi-level+multi-option,True,True,1,1584260,80267,141843,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,B->E|evm|fund:be,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331098,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,2,3,2,multi-level+multi-option,True,True,1,1515512,75948,137535,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331110,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,D->G|evm|fund:dg,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,E->F|evm|fund:ef,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75936,75936,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,F->G|evm|fund:fg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_139,random_v1,G->A|evm|fund:ga,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100975,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv
random_analysis,random_v1_140,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285262,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv
random_analysis,random_v1_140,random_v1,B->D|evm|fund:bd,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1377948,71617,71617,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv
random_analysis,random_v1_140,random_v1,C->B|evm|fund:cb,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1469596,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv
random_analysis,random_v1_140,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv
random_analysis,random_v1_140,random_v1,D->A|evm|fund:da,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193638,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv
random_analysis,random_v1_143,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,6,4,multi-level+multi-option,True,True,1,1929497,80267,137535,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,B->D|evm|fund:bd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331098,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,B->E|evm|fund:be,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285262,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,B->F|evm|fund:bf,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,4,4,single-level+multi-option,False,True,0,1561280,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,C->E|evm|fund:ce,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285274,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,E->F|evm|fund:ef,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71629,71629,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
random_analysis,random_v1_143,random_v1,F->A|evm|fund:fa,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv
