graph_id,family,split,pair,contract_type,pattern,num_levels,duplicate_vector,sum_options,max_options_per_level,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,actual_deploy_calldata_bytes,actual_deploy_sstore_count,actual_deploy_call_count,actual_deploy_opcode_steps,actual_best_claim_calldata_bytes,actual_best_claim_sstore_count,actual_best_claim_call_count,actual_best_claim_opcode_steps,actual_worst_path_calldata_bytes,actual_worst_path_sstore_count,actual_worst_path_call_count,actual_worst_path_opcode_steps,actual_refund_path_calldata_bytes,actual_refund_path_sstore_count,actual_refund_path_call_count,actual_refund_path_opcode_steps
random_v1_203,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_204,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_204,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_204,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_204,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_205,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_205,random_v1,train,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_205,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_205,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_205,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1377453,75948,75948,59539,8041,19,0,2905,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_206,random_v1,train,D->B|evm|fund:db,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_206,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_206,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_206,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_206,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1239070,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_207,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_207,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_207,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_207,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_207,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1192623,81164,81164,59561,7219,12,0,1638,580,1,1,2157,580,1,1,2157,4,1,1,229
random_v1_208,random_v1,train,D->B|evm|fund:db,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_208,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_208,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_208,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_208,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_208,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_209,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_209,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,2|1|1,4,2,2,1585414,71641,173372,148301,8425,28,0,4638,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_209,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_209,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1284882,72874,129960,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_209,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_209,random_v1,train,E->B|evm|fund:eb,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331110,80255,80255,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_209,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,2,1|1,2,1,1,1239070,68747,125821,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_209,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,2|1|1,4,2,2,1677050,75948,177680,148301,8553,32,0,4990,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_209,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_21,random_v1,train,D->B|evm|fund:db,CTLCOnly,multi-level,2,1|1,2,1,1,1239082,68747,125821,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_21,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_21,random_v1,train,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_21,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,2,1|1,2,1,1,1239070,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_21,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_21,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_21,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1239082,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_210,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_210,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561879,75948,133204,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_210,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_210,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_210,random_v1,train,E->B|evm|fund:eb,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1652916,84598,84598,59539,8457,31,0,4178,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_210,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_210,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,4|4,8,4,1,2159602,80267,137523,112464,9321,53,0,7344,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_210,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_211,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_211,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_211,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_211,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_211,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_212,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1377972,71641,71641,59539,8073,19,0,3122,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_212,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193626,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_212,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,8,8,8,0,1838240,75948,75948,59539,8841,39,0,5750,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_213,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1469584,75948,75948,59539,8201,23,0,3474,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_213,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_213,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|4,6,4,1,1746189,71641,133204,112464,8681,35,0,5326,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_213,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_213,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193614,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_213,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|4,7,4,2,1999351,71641,173360,148301,9097,46,0,6873,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_213,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71629,71629,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_214,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_214,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285262,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_214,random_v1,train,B->A|evm|fund:ba,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193626,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_214,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_214,random_v1,train,B->D|evm|fund:bd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_214,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_215,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_215,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_215,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_215,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_215,random_v1,train,C->B|evm|fund:cb,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239462,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_216,random_v1,train,B->G|evm|fund:bg,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1308681,71641,71641,59539,7945,16,0,2641,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_216,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,6|6,12,6,1,2665869,80267,137535,112464,10153,75,0,10148,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_216,random_v1,train,F->B|evm|fund:fb,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1377429,75936,75936,59539,8041,19,0,2905,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_216,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,3|9|6,18,9,2,3746869,80267,177680,148301,11881,122,0,15948,516,1,1,1953,780,3,1,3265,76,3,1,824
random_v1_216,random_v1,train,F->G|evm|fund:fg,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1308705,71641,71641,59539,7945,16,0,2641,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_216,random_v1,train,D->F|evm|fund:df,CTLCMultipleEdges,multi-level+multi-option,2,3|3,6,3,1,1769101,75948,133204,112464,8713,36,0,5414,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_216,random_v1,train,G->A|evm|fund:ga,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1239957,67334,67334,59539,7849,13,0,2377,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_216,random_v1,train,B->E|evm|fund:be,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1446189,80267,80267,59539,8137,22,0,3169,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_216,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,3|6,9,6,1,2526846,84598,141831,112464,9865,69,0,8969,612,1,1,2309,744,2,1,2965,40,2,1,524
random_v1_216,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,2,3|3,6,3,1,1769113,75948,133204,112464,8713,36,0,5414,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_217,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1538448,80267,137511,112464,8297,26,0,3883,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_217,random_v1,train,E->G|evm|fund:eg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_217,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100963,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_217,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1469688,75948,133204,112464,8201,23,0,3619,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_217,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|4,6,4,1,1929485,80267,137535,112464,8937,43,0,6030,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_217,random_v1,train,B->F|evm|fund:bf,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_217,random_v1,train,C->G|evm|fund:cg,CTLCOnly,single-level,1,1,1,1,0,1123887,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_217,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|4,7,4,2,2205580,75948,177668,148301,9385,55,0,7665,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_217,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_217,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75936,75936,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_218,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561867,75924,133204,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_218,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_218,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_218,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_218,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_218,random_v1,train,D->C|evm|fund:dc,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_218,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|4,6,4,1,1792013,75948,133204,112464,8745,37,0,5502,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_219,random_v1,train,D->B|evm|fund:db,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_219,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_219,random_v1,train,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_219,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_219,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561831,75948,133204,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_219,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_219,random_v1,train,D->C|evm|fund:dc,CTLCOnly,multi-level,2,1|1,2,1,1,1261982,68747,129972,112508,7347,15,0,2264,292,1,1,1134,520,2,1,2121,40,2,1,534
random_v1_219,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1446776,71641,133192,112464,8169,22,0,3531,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_219,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_22,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75924,75924,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_22,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_22,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_22,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_22,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331098,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_22,random_v1,train,C->B|evm|fund:cb,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331110,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_220,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_220,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561867,75948,133204,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_220,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_220,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1239082,68747,125833,112508,7315,14,0,2176,292,1,1,1134,424,2,1,1780,40,2,1,534
random_v1_220,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1561280,80267,80267,59539,8329,27,0,3826,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_220,random_v1,train,E->B|evm|fund:eb,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_221,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_221,random_v1,train,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_221,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_221,random_v1,train,B->D|evm|fund:bd,CTLCOnly,single-level,1,1,1,1,0,1123875,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_221,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_222,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_222,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1192635,81164,81164,59561,7219,12,0,1638,580,1,1,2157,580,1,1,2157,4,1,1,229
random_v1_222,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_222,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_222,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1215535,85292,85292,59561,7251,13,0,1726,676,1,1,2498,676,1,1,2498,4,1,1,229
random_v1_222,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
